archivo,metodo,paginas,chars,marcas_juridicas,estado,detalle,segundos
11001_3103_025_2001_00457_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_fe_213319_número_de_pr.pdf,ocr,46,82646,85,OK,,171.9
13430_3103_002_2004_00359_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_fe_227857_número_de_pr.pdf,ocr,21,31098,53,OK,,69.5
11001_3103_026_2000_04366_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_fe_227862_número_de_pr.pdf,ocr,53,97038,226,OK,,201.6
11001_3103_018_1999_00533_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_su_228007_número_de_pr.pdf,ocr,55,97828,167,OK,,223.2
11001_3103_010_2000_00155_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_fe_227806_número_de_pr.pdf,ocr,65,127013,352,OK,,250.8
11001_3103_012_1999_01957_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_fe_227858_número_de_pr.pdf,ocr,71,135036,422,OK,,279.3
20001_3103_003_2007_00100_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_su_227888_número_de_pr.pdf,ocr,23,37683,104,OK,,94.9
245864_número_de_proceso_1100131030322009_00392_01_clase_de_actuación_recurso_de_casación_tipo_de_pr_21_10_2013_ponente_.pdf,ocr,15,21582,58,OK,,64.3
23001_3103_003_2002_00040_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_fe_213325_número_de_pr.pdf,ocr,30,58591,170,OK,,131.8
19001_3103_003_2000_00183_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_fe_227839_número_de_pr.pdf,ocr,49,71279,181,OK,,194.7
240689_número_de_proceso_7600131030092006_00094_01_clase_de_actuación_recurso_de_casación_tipo_de_pr_18_12_2012_ponente_.pdf,ocr,41,59252,146,OK,,155.2
25269_3103_002_2005_00199_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_fe_228058_número_de_pr.pdf,ocr,34,55798,185,OK,,130.1
20001_3103_003_1998_00238_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_fe_227809_número_de_pr.pdf,ocr,64,92536,119,OK,,236.9
ac1600_2017_clase_de_actuación_recurso_de_queja_tipo_de_providencia_auto_fecha_15_03_2017_ponente_ál_534450_número_de_pr.pdf,ocr,14,16992,21,OK,,41.3
ac1605_2017_clase_de_actuación_conflicto_de_competencia_tipo_de_providencia_auto_fecha_15_03_2017_po_535233_número_de_pr.pdf,ocr,6,7246,9,OK,,17.7
6800131030032005_00277_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_fecha_227893_número_de_pr.pdf,ocr,32,49952,144,OK,,107.1
41001_3103_002_2002_00329_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_fe_228339_número_de_pr.pdf,ocr,41,71676,68,OK,,142.5
7326831030022004_00097_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_fecha_228331_número_de_pr.pdf,ocr,31,49462,94,OK,,104.8
245227_número_de_proceso_11001_3103_027_1998_37459_01_clase_de_actuación_recurso_de_casación_tipo_de_13_09_2013_ponente_.pdf,ocr,69,105117,108,OK,,257.1
73268_3103_002_2000_00121_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_fe_227840_número_de_pr.pdf,ocr,32,49108,125,OK,,105.2
54001_3103_004_2004_00206_01_clase_de_actuación_recurso_de_casacion_tipo_de_providencia_sentencia_fe_227784_número_de_pr.pdf,ocr,57,77598,122,OK,,181.5
ac6657_2014_clase_de_actuación_recurso_de_casación_tipo_de_providencia_auto_fecha_29_10_2014_ponente_309591_número_de_pr.pdf,ocr,9,11289,18,OK,,28.2
ac481_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_auto_fecha_04_02_2016_ponente__469896_número_de_pr.pdf,ocr,18,26335,31,OK,,58.4
s_037_de_1988_tipo_de_providencia_sentencia_fecha_17_02_1988_ponente_josé_alejandro_bonivento_fernan_424324_número_de_pr.pdf,ocr,10,11386,21,OK,,30.1
ac5941_2014_clase_de_actuación_recurso_de_casación_tipo_de_providencia_auto_fecha_29_09_2014_ponente_311313_número_de_pr.pdf,ocr,49,70110,78,OK,,158.3
ac2828_2020_clase_de_actuación_recurso_de_casación_tipo_de_providencia_auto_fecha_26_10_2020_ponente_712503_número_de_pr.pdf,ocr,52,75511,75,OK,,187.9
sc003_2018_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_12_01_2018_pon_620620_número_de_pr.pdf,ocr,42,66364,60,OK,,143.1
ac4858_2017_clase_de_actuación_recurso_de_casación_tipo_de_providencia_auto_fecha_02_08_2017_ponente_554769_número_de_pr.pdf,ocr,98,138183,149,OK,,289.8
sc001_2021_clase_de_actuación_recurso_de_revisión_tipo_de_providencia_sentencia_fecha_18_01_2021_pon_719843_número_de_pr.pdf,ocr,73,147829,121,OK,,307.5
sc006_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_25_01_2021_pon_719959_número_de_pr.pdf,ocr,60,98986,84,OK,,197.9
sc002_2018_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_12_01_2018_pon_621111_número_de_pr.pdf,ocr,79,205510,113,OK,,332.9
sc10152_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_26_07_2016_p_492466_número_de_pr.pdf,ocr,33,47229,89,OK,,100.8
sc038_2015_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_02_02_2015_pon_356560_número_de_pr.pdf,ocr,60,84751,90,OK,,219.3
sc007_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_sentencia_sustitutiv_719961_número_de_pr.pdf,ocr,73,121950,132,OK,,239.7
sc10291_2017_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_18_07_2017_p_542490_número_de_pr.pdf,ocr,28,42889,119,OK,,85.7
sc005_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_18_01_2021_pon_720197_número_de_pr.pdf,ocr,103,155848,109,OK,,383.1
sc10261_2014_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_04_08_2014_p_272373_número_de_pr.pdf,ocr,51,75367,156,OK,,159.2
sc1066_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_05_04_2021_po_726587_número_de_pr.pdf,ocr,38,62403,37,OK,,128.1
sc10326_2014_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_05_08_2014_p_272590_número_de_pr.pdf,ocr,51,79844,204,OK,,163.1
sc11197_2015_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_25_08_2015_p_429016_número_de_pr.pdf,ocr,41,57165,80,OK,,150.0
sc11003_2014_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_20_08_2014_p_282460_número_de_pr.pdf,ocr,48,77611,152,OK,,184.6
sc11287_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_sentencia_sustitut_494408_número_de_pr.pdf,ocr,68,96603,156,OK,,203.0
sc12076_2014_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_08_09_2014_p_289273_número_de_pr.pdf,ocr,28,38540,42,OK,,97.0
sc1182_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_08_02_2016_po_469742_número_de_pr.pdf,ocr,45,67273,110,OK,,145.0
sc11786_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_26_08_2016_p_502964_número_de_pr.pdf,ocr,66,92525,109,OK,,195.1
sc12323_2015_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_11_09_2015_p_432707_número_de_pr.pdf,ocr,23,33721,66,OK,,80.7
sc12112_2014_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_08_09_2014_p_289241_número_de_pr.pdf,ocr,39,59693,119,OK,,150.1
sc12018_2015_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_09_09_2015_p_432604_número_de_pr.pdf,ocr,65,93665,62,OK,,236.4
sc15339_2017_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_28_09_2017_p_556621_número_de_pr.pdf,ocr,32,45539,71,OK,,96.8
sc12994_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_15_09_2016_p_505705_número_de_pr.pdf,ocr,58,75800,102,OK,,158.6
sc10297_2014_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_05_08_2014_p_273543_número_de_pr.pdf,ocr,147,238022,195,OK,,498.6
sc12743_2017_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_24_08_2017_p_545687_número_de_pr.pdf,ocr,75,117205,172,OK,,236.7
sc15996_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_sustitutiva_fecha__522327_número_de_pr.pdf,ocr,60,90554,48,OK,,179.5
sc1589_2020_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_10_08_2020_po_702117_número_de_pr.pdf,ocr,86,140174,144,OK,,305.3
sc16690_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_sustitutiva_fecha__517513_número_de_pr.pdf,ocr,94,144977,113,OK,,286.7
sc17723_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_07_12_2016_p_523013_número_de_pr.pdf,ocr,66,99119,81,OK,,191.8
sc17175_2014_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_16_12_2014_p_332849_número_de_pr.pdf,ocr,79,118311,72,OK,,296.4
sc1731_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_19_05_2021_po_730776_número_de_pr.pdf,ocr,101,143321,144,OK,,309.8
sc1807_2015_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_24_02_2015_po_364060_número_de_pr.pdf,ocr,35,62125,127,OK,,131.3
sc1806_2015_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_24_02_2015_po_364208_número_de_pr.pdf,ocr,69,104896,199,OK,,246.9
sc18614_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_19_12_2016_p_524597_número_de_pr.pdf,ocr,68,103042,53,OK,,204.6
sc1815_2017_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_15_02_2017_po_527564_número_de_pr.pdf,ocr,80,129131,59,OK,,256.1
sc13925_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_30_09_2016_p_513470_número_de_pr.pdf,ocr,192,407123,145,OK,,684.3
sc1832_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_19_05_2021_po_730777_número_de_pr.pdf,ocr,83,128998,233,OK,,270.0
sc19903_2017_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_29_11_2017_p_591610_número_de_pr.pdf,ocr,60,111374,167,OK,,209.3
sc2107_2018_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_12_06_2018_po_634132_número_de_pr.pdf,ocr,71,110625,99,OK,,267.8
sc2218_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_09_06_2021_po_732762_número_de_pr.pdf,ocr,34,51850,115,OK,,106.4
sc2130_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_02_06_2021_po_732270_número_de_pr.pdf,ocr,54,82622,78,OK,,168.1
sc1947_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_26_05_2021_po_731772_número_de_pr.pdf,ocr,95,143129,170,OK,,351.7
sc2215_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_09_06_2021_po_732920_número_de_pr.pdf,ocr,49,88302,83,OK,,167.8
sc2217_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_09_06_2021_po_732761_número_de_pr.pdf,ocr,64,93233,119,OK,,198.5
sc2221_2020_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_13_07_2020_po_699010_número_de_pr.pdf,ocr,36,60216,182,OK,,129.1
sc2354_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_16_06_2021_po_733461_número_de_pr.pdf,ocr,34,52586,57,OK,,109.8
sc2412_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_17_06_2021_po_734283_número_de_pr.pdf,ocr,23,32667,44,OK,,80.7
sc21801_2017_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_15_12_2017_p_613875_número_de_pr.pdf,ocr,85,134487,185,OK,,273.2
sc2411_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_17_06_2021_po_734282_número_de_pr.pdf,ocr,51,74230,36,OK,,181.9
sc2498_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_23_06_2021_po_734785_número_de_pr.pdf,ocr,36,50652,38,OK,,114.5
sc2415_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_17_06_2021_po_734284_número_de_pr.pdf,ocr,53,77947,68,OK,,190.6
sc2500_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_23_06_2021_po_734803_número_de_pr.pdf,ocr,44,69487,106,OK,,146.7
sc2503_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_23_06_2021_po_734810_número_de_pr.pdf,ocr,48,77154,58,OK,,157.7
sc2749_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_07_07_2021_po_736094_número_de_pr.pdf,ocr,42,65849,83,OK,,140.1
sc279_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_15_02_2021_pon_721541_número_de_pr.pdf,ocr,31,46279,80,OK,,97.3
sc2501_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_23_06_2021_po_734809_número_de_pr.pdf,ocr,60,94367,175,OK,,194.8
sc299_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_15_02_2021_pon_721540_número_de_pr.pdf,ocr,42,68316,51,OK,,137.6
sc3251_2020_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_07_09_2020_po_706880_número_de_pr.pdf,ocr,38,63378,54,OK,,125.0
sc2929_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_14_07_2021_po_736861_número_de_pr.pdf,ocr,64,89972,99,OK,,220.0
sc3149_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_28_07_2021_po_738758_número_de_pr.pdf,ocr,60,97310,101,OK,,194.8
sc3253_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_04_08_2021_po_739481_número_de_pr.pdf,ocr,60,102821,56,OK,,205.6
sc2769_2020_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_31_08_2020_po_702224_número_de_pr.pdf,ocr,100,171659,118,OK,,332.3
sc3148_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_28_07_2021_po_738755_número_de_pr.pdf,ocr,80,132555,98,OK,,262.4
sc3365_2020_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_21_09_2020_po_708336_número_de_pr.pdf,ocr,56,92209,81,OK,,181.5
sc3367_2020_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_21_09_2020_po_708338_número_de_pr.pdf,ocr,54,80567,25,OK,,168.7
sc3644_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_25_08_2021_po_741668_número_de_pr.pdf,ocr,37,55988,85,OK,,112.9
sc3598_2020_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_sentencia_sustituti_709927_número_de_pr.pdf,ocr,58,95503,100,OK,,217.9
sc3712_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_25_08_2021_po_741958_número_de_pr.pdf,ocr,42,63818,79,OK,,128.6
sc3631_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_25_08_2021_po_741667_número_de_pr.pdf,ocr,52,94584,122,OK,,199.6
sc3604_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_25_08_2021_po_741665_número_de_pr.pdf,ocr,67,125031,70,OK,,259.7
sc3632_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_25_08_2021_po_741676_número_de_pr.pdf,ocr,83,127291,110,OK,,251.9
sc451_2017_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_26_01_2017_pon_525744_número_de_pr.pdf,ocr,48,67135,90,OK,,139.5
sc4649_2020_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_26_11_2020_po_716978_número_de_pr.pdf,ocr,76,114419,77,OK,,233.4
sc3864_2015_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_07_04_2015_po_393446_número_de_pr.pdf,ocr,108,196134,158,OK,,357.3
sc5141_2020_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_16_12_2020_po_717717_número_de_pr.pdf,ocr,48,74070,80,OK,,174.2
sc4232_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_23_09_2021_po_745418_número_de_pr.pdf,ocr,97,164795,109,OK,,326.5
sc4204_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_22_09_2021_po_745206_número_de_pr.pdf,ocr,106,181153,131,OK,,373.3
sc4904_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_04_11_2021_po_749839_número_de_pr.pdf,ocr,84,149567,226,OK,,302.3
sc5142_2020_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_16_12_2020_po_717718_número_de_pr.pdf,ocr,54,84267,99,OK,,203.2
sc5252_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_26_11_2021_po_751931_número_de_pr.pdf,ocr,36,52022,52,OK,,125.6
sc5533_2017_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_24_04_2017_po_535021_número_de_pr.pdf,ocr,42,57494,88,OK,,132.2
sc5251_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_26_11_2021_po_751930_número_de_pr.pdf,ocr,44,66973,60,OK,,155.3
sc563_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_01_03_2021_pon_723413_número_de_pr.pdf,ocr,27,39366,52,OK,,83.8
sc8210_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_21_06_2016_po_487984_número_de_pr.pdf,ocr,29,40316,57,OK,,88.0
sc7110_2017_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_24_05_2017_po_538590_número_de_pr.pdf,ocr,56,81920,84,OK,,175.2
sc6709_2015_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_28_05_2015_po_402382_número_de_pr.pdf,ocr,80,128152,183,OK,,296.4
sc8219_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_20_06_2016_po_488470_número_de_pr.pdf,ocr,68,101001,48,OK,,204.2
sc562_2020_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_27_02_2020_pon_691156_número_de_pr.pdf,ocr,105,211348,83,OK,,398.2
sc9121_2014_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_14_07_2014_po_264037_número_de_pr.pdf,ocr,10,17641,30,OK,,34.0
sc6315_2017_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_09_05_2017_po_536772_número_de_pr.pdf,ocr,124,201308,231,OK,,403.0
sc8456_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_24_06_2016_po_489009_número_de_pr.pdf,ocr,28,42714,69,OK,,87.6
sc5679_2018_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_19_12_2018_po_652241_número_de_pr.pdf,ocr,124,247038,175,OK,,448.7
sc8453_2016_clase_de_actuación_reconocimiento_de_laudo_arbitral_tipo_de_providencia_sentencia_fecha__489008_número_de_pr.pdf,ocr,44,69948,74,OK,,135.7
sc9493_2014_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_18_07_2014_po_266559_número_de_pr.pdf,ocr,34,51936,52,OK,,97.0
sc8225_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_22_06_2016_po_488073_número_de_pr.pdf,ocr,108,167543,156,OK,,320.1
sc780_2020_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_10_03_2020_pon_691929_número_de_pr.pdf,ocr,195,351323,392,OK,,595.4
sc9193_2017_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_sentencia_sustituti_541168_número_de_pr.pdf,ocr,158,326023,194,OK,,385.1
sc1929_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_26_05_2021_po_731641_número_de_pr.pdf,ocr,24,33907,32,OK,,78.7
sc2362_2022_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_13_07_2022_po_774441_número_de_pr.pdf,ocr,33,49699,54,OK,,117.9
sc3728_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_26_08_2021_po_742056_número_de_pr.pdf,ocr,56,80478,59,OK,,194.3
sc3687_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_25_08_2021_po_742061_número_de_pr.pdf,ocr,56,88819,59,OK,,200.2
sc3732_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_26_08_2021_po_742059_número_de_pr.pdf,ocr,36,58240,52,OK,,129.0
sc1171_2022_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_08_04_2022_po_765134_número_de_pr.pdf,ocr,67,109359,77,OK,,245.9
sc18146_2016_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_15_12_2016_p_523244_número_de_pr.pdf,ocr,90,126652,40,OK,,286.5
sc3666_2021_clase_de_actuación_recurso_de_casación_tipo_de_providencia_sentencia_fecha_25_08_2021_po_742226_número_de_pr.pdf,ocr,154,255389,491,OK,,493.5
